                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                0.72843,                0.33849,                0.99316,                      1,                      1,                  0.995,                0.84575,                0.65461,                0.25993,                0.87352,             0.00051963,             0.00051963,             0.00051963
                     78,                0.72136,                0.34143,                0.99202,                      1,                      1,                  0.995,                0.88025,                0.64695,                 0.2119,                0.87855,              0.0005155,              0.0005155,              0.0005155
                     79,                0.72088,                0.33994,                0.99202,                      1,                      1,                  0.995,                 0.8955,                 0.6178,                 0.2295,                0.86345,             0.00051138,             0.00051138,             0.00051138
                     80,                0.72892,                0.34216,                0.99843,                0.98877,                      1,                  0.995,                0.85837,                0.63908,                0.21064,                0.85916,             0.00050726,             0.00050726,             0.00050726
                     81,                0.72343,                0.33965,                0.98838,                      1,                      1,                  0.995,                  0.874,                0.66695,                0.23202,                0.86557,             0.00050313,             0.00050313,             0.00050313
                     82,                0.72488,                0.33729,                0.98766,                      1,                      1,                  0.995,                0.86163,                0.65795,                0.21673,                0.87574,             0.00049901,             0.00049901,             0.00049901
                     83,                0.71275,                0.33302,                0.98506,                      1,                      1,                  0.995,                 0.8955,                0.60878,                0.20488,                0.84349,             0.00049489,             0.00049489,             0.00049489
                     84,                0.73654,                0.33833,                0.98502,                      1,                      1,                  0.995,                0.86775,                0.60719,                0.21444,                0.83742,             0.00049076,             0.00049076,             0.00049076
                     85,                 0.7162,                  0.336,                 0.9974,                      1,                      1,                  0.995,                0.88025,                0.63206,                0.22226,                0.85156,             0.00048664,             0.00048664,             0.00048664
                     86,                0.70302,                0.32849,                0.98974,                      1,                      1,                  0.995,                 0.8955,                0.64832,                0.20993,                0.85157,             0.00048252,             0.00048252,             0.00048252
                     87,                0.71045,                0.33388,                 0.9827,                      1,                      1,                  0.995,                 0.8955,                0.62578,                0.20617,                0.84069,             0.00047839,             0.00047839,             0.00047839
                     88,                0.72777,                0.33654,                0.99138,                      1,                      1,                  0.995,                0.86163,                0.58857,                0.20741,                0.83288,             0.00047427,             0.00047427,             0.00047427
                     89,                 0.6997,                0.33112,                0.98692,                      1,                      1,                  0.995,                 0.8955,                0.66794,                0.24626,                0.86412,             0.00047015,             0.00047015,             0.00047015
                     90,                0.71582,                0.33456,                0.98733,                      1,                      1,                  0.995,                0.86775,                0.67256,                0.21523,                0.87081,             0.00046602,             0.00046602,             0.00046602
                     91,                0.70962,                0.33386,                0.98703,                      1,                      1,                  0.995,                0.88025,                0.70828,                0.21831,                0.88086,              0.0004619,              0.0004619,              0.0004619
                     92,                0.71139,                0.33343,                0.98638,                0.98882,                      1,                  0.995,                0.92633,                0.54241,                0.21391,                0.84331,             0.00045778,             0.00045778,             0.00045778
                     93,                0.71354,                 0.3293,                0.98244,                0.98868,                      1,                  0.995,                 0.8658,                0.65128,                0.20851,                0.86108,             0.00045365,             0.00045365,             0.00045365
                     94,                0.71203,                0.32809,                0.98535,                      1,                      1,                  0.995,                 0.8955,                0.59255,                0.20503,                0.84874,             0.00044953,             0.00044953,             0.00044953
                     95,                0.70639,                0.32766,                0.97753,                      1,                      1,                  0.995,                 0.8955,                0.59412,                0.21622,                0.84177,             0.00044541,             0.00044541,             0.00044541
                     96,                0.70594,                0.32322,                0.98465,                      1,                      1,                  0.995,                 0.8955,                0.60708,                0.20216,                0.85033,             0.00044128,             0.00044128,             0.00044128
                     97,                0.71108,                0.32819,                0.98686,                      1,                      1,                  0.995,                0.88025,                0.66728,                0.20617,                0.87669,             0.00043716,             0.00043716,             0.00043716
                     98,                 0.7044,                0.33031,                0.98114,                      1,                      1,                  0.995,                 0.8955,                0.60851,                0.20013,                0.85603,             0.00043304,             0.00043304,             0.00043304
                     99,                0.70525,                0.31958,                0.98593,                      1,                      1,                  0.995,                 0.8955,                0.57746,                0.19416,                0.85218,             0.00042891,             0.00042891,             0.00042891
                    100,                0.71081,                0.32778,                0.98924,                0.98889,                      1,                  0.995,                 0.8686,                0.60652,                0.20706,                0.86519,             0.00042479,             0.00042479,             0.00042479
                    101,                0.69662,                0.31973,                0.97591,                 0.9889,                      1,                  0.995,                 0.8645,                0.65193,                0.20949,                0.85813,             0.00042066,             0.00042066,             0.00042066
                    102,                0.69821,                0.32068,                0.97834,                      1,                      1,                  0.995,                0.85825,                0.70621,                0.23142,                0.88969,             0.00041654,             0.00041654,             0.00041654
                    103,                0.70308,                0.32608,                 0.9777,                      1,                      1,                  0.995,                 0.8955,                0.62301,                0.22537,                0.84729,             0.00041242,             0.00041242,             0.00041242
                    104,                    0.7,                0.32207,                0.98291,                      1,                      1,                  0.995,                 0.8955,                0.62427,                0.20324,                 0.8517,             0.00040829,             0.00040829,             0.00040829
                    105,                0.69247,                0.31782,                0.97347,                0.98862,                      1,                  0.995,                 0.8783,                0.61549,                0.22011,                0.84267,             0.00040417,             0.00040417,             0.00040417
                    106,                 0.6941,                0.31587,                0.97701,                      1,                      1,                  0.995,                0.86775,                0.60337,                0.19126,                0.84485,             0.00040005,             0.00040005,             0.00040005
                    107,                0.69774,                0.32179,                0.98225,                      1,                      1,                  0.995,                0.86163,                0.59258,                0.19798,                0.86959,             0.00039592,             0.00039592,             0.00039592
                    108,                0.69289,                 0.3175,                0.97549,                      1,                      1,                  0.995,                 0.8955,                0.69774,                0.22358,                 0.8964,              0.0003918,              0.0003918,              0.0003918
                    109,                0.69984,                0.32559,                0.98038,                      1,                      1,                  0.995,                 0.8955,                0.61628,                0.20422,                0.84764,             0.00038768,             0.00038768,             0.00038768
                    110,                0.68782,                0.31956,                0.97501,                      1,                      1,                  0.995,                  0.874,                0.58511,                0.21748,                0.84278,             0.00038355,             0.00038355,             0.00038355
                    111,                0.69089,                0.31335,                0.98382,                      1,                      1,                  0.995,                 0.8955,                 0.6019,                0.20543,                0.84833,             0.00037943,             0.00037943,             0.00037943
                    112,                0.68114,                 0.3119,                0.97347,                      1,                      1,                  0.995,                 0.8955,                0.56157,                0.18573,                0.84278,             0.00037531,             0.00037531,             0.00037531
                    113,                0.67175,                0.31213,                0.96463,                      1,                      1,                  0.995,                0.86775,                0.61132,                0.22444,                0.84511,             0.00037118,             0.00037118,             0.00037118
                    114,                 0.6837,                0.31127,                0.96926,                      1,                      1,                  0.995,                 0.8955,                0.60561,                 0.1881,                0.84883,             0.00036706,             0.00036706,             0.00036706
                    115,                0.68126,                0.31064,                0.97846,                      1,                      1,                  0.995,                  0.902,                0.54084,                0.18556,                0.84649,             0.00036294,             0.00036294,             0.00036294
                    116,                0.69501,                0.31286,                0.97654,                      1,                      1,                  0.995,                0.88962,                0.58437,                0.19389,                0.84303,             0.00035881,             0.00035881,             0.00035881
                    117,                0.67513,                0.30555,                0.96398,                      1,                      1,                  0.995,                 0.8955,                0.59455,                0.18925,                0.84996,             0.00035469,             0.00035469,             0.00035469
                    118,                  0.681,                 0.3049,                0.97547,                      1,                      1,                  0.995,                 0.8955,                0.65001,                0.22328,                 0.8493,             0.00035057,             0.00035057,             0.00035057
                    119,                0.67492,                 0.3064,                0.97049,                      1,                      1,                  0.995,                0.86163,                0.57739,                 0.1898,                 0.8515,             0.00034644,             0.00034644,             0.00034644
                    120,                0.67578,                0.31069,                 0.9795,                      1,                      1,                  0.995,                0.86775,                0.68341,                0.24312,                0.87298,             0.00034232,             0.00034232,             0.00034232
                    121,                0.67821,                0.30517,                0.97389,                      1,                      1,                  0.995,                  0.874,                0.67098,                0.20169,                 0.8644,              0.0003382,              0.0003382,              0.0003382
                    122,                0.67665,                0.30588,                0.96561,                0.98886,                      1,                  0.995,                 0.8955,                0.62215,                0.20931,                0.85663,             0.00033407,             0.00033407,             0.00033407
                    123,                0.67791,                0.30943,                0.97193,                0.98888,                      1,                  0.995,                 0.8955,                0.64489,                0.21839,                0.86899,             0.00032995,             0.00032995,             0.00032995
