                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.58289,                0.25908,                 0.9536,                      1,                      1,                  0.995,                0.91112,                 0.4953,                 0.1673,                0.81928,             0.00017739,             0.00017739,             0.00017739
                    161,                0.57944,                0.25895,                0.95527,                      1,                      1,                  0.995,                 0.8955,                0.51836,                 0.1678,                0.82669,             0.00017326,             0.00017326,             0.00017326
                    162,                0.57736,                0.25642,                0.95633,                      1,                      1,                  0.995,                 0.8955,                0.48561,                0.17319,                0.81534,             0.00016914,             0.00016914,             0.00016914
                    163,                0.58029,                0.26013,                 0.9492,                      1,                      1,                  0.995,                0.91317,                0.49286,                0.19444,                0.82759,             0.00016502,             0.00016502,             0.00016502
                    164,                0.57584,                0.25222,                0.94782,                      1,                      1,                  0.995,                0.91112,                0.51251,                 0.1747,                0.81589,             0.00016089,             0.00016089,             0.00016089
                    165,                0.57422,                0.25307,                0.94458,                      1,                      1,                  0.995,                0.91112,                0.50586,                0.17011,                 0.8149,             0.00015677,             0.00015677,             0.00015677
                    166,                0.57213,                0.25042,                0.94375,                      1,                      1,                  0.995,                 0.8955,                0.48086,                0.17041,                0.80972,             0.00015265,             0.00015265,             0.00015265
                    167,                0.56696,                0.25168,                0.94901,                      1,                      1,                  0.995,                0.91317,                 0.4827,                 0.1709,                0.81321,             0.00014852,             0.00014852,             0.00014852
                    168,                 0.5776,                0.25649,                0.95403,                      1,                      1,                  0.995,                0.91317,                0.47649,                0.16338,                0.80688,              0.0001444,              0.0001444,              0.0001444
                    169,                0.57031,                0.25745,                0.95441,                      1,                      1,                  0.995,                0.91112,                0.45535,                0.16933,                0.80527,             0.00014028,             0.00014028,             0.00014028
                    170,                0.56631,                0.25373,                 0.9488,                      1,                      1,                  0.995,                0.91112,                0.47592,                0.17012,                0.80425,             0.00013615,             0.00013615,             0.00013615
                    171,                0.56078,                0.24431,                0.94634,                      1,                      1,                  0.995,                0.91317,                0.44316,                0.15099,                0.80523,             0.00013203,             0.00013203,             0.00013203
                    172,                0.56718,                0.25324,                 0.9508,                      1,                      1,                  0.995,                0.91317,                0.46106,                0.16479,                0.81054,             0.00012791,             0.00012791,             0.00012791
                    173,                0.56441,                0.25044,                0.95225,                      1,                      1,                  0.995,                0.91317,                0.45565,                0.16058,                0.81911,             0.00012378,             0.00012378,             0.00012378
                    174,                0.55744,                0.24782,                0.94863,                      1,                      1,                  0.995,                0.91317,                 0.4645,                0.16265,                0.80933,             0.00011966,             0.00011966,             0.00011966
                    175,                 0.5678,                0.24984,                0.95232,                      1,                      1,                  0.995,                 0.8955,                0.50186,                0.17044,                0.80872,             0.00011554,             0.00011554,             0.00011554
                    176,                0.55102,                0.24421,                0.94406,                      1,                      1,                  0.995,                 0.8955,                0.47474,                0.15684,                0.80485,             0.00011141,             0.00011141,             0.00011141
                    177,                0.55592,                0.24616,                0.94649,                      1,                      1,                  0.995,                 0.8955,                0.48649,                0.15929,                0.80349,             0.00010729,             0.00010729,             0.00010729
                    178,                0.54743,                0.24461,                0.94898,                      1,                      1,                  0.995,                0.91112,                   0.46,                0.15602,                0.80688,             0.00010317,             0.00010317,             0.00010317
                    179,                0.55719,                0.24781,                0.94906,                      1,                      1,                  0.995,                0.91112,                0.46326,                 0.1518,                0.81039,             9.9044e-05,             9.9044e-05,             9.9044e-05
                    180,                0.55899,                0.24572,                0.94066,                      1,                      1,                  0.995,                 0.8955,                0.49547,                0.15891,                0.81268,              9.492e-05,              9.492e-05,              9.492e-05
                    181,                0.55504,                  0.243,                0.94465,                      1,                      1,                  0.995,                0.91317,                0.46692,                0.15167,                0.80542,             9.0797e-05,             9.0797e-05,             9.0797e-05
                    182,                0.55242,                0.24394,                 0.9448,                      1,                      1,                  0.995,                0.91112,                0.46268,                0.15606,                0.79925,             8.6674e-05,             8.6674e-05,             8.6674e-05
                    183,                0.54433,                0.24189,                0.94516,                      1,                      1,                  0.995,                0.91112,                0.46885,                0.14885,                0.80746,              8.255e-05,              8.255e-05,              8.255e-05
                    184,                0.53829,                0.23877,                0.93593,                      1,                      1,                  0.995,                0.91112,                0.46393,                0.15073,                0.80814,             7.8427e-05,             7.8427e-05,             7.8427e-05
                    185,                0.54438,                0.24224,                0.94017,                      1,                      1,                  0.995,                0.91112,                0.44727,                 0.1455,                0.80308,             7.4304e-05,             7.4304e-05,             7.4304e-05
                    186,                0.54152,                0.24101,                  0.945,                      1,                      1,                  0.995,                 0.8955,                0.46479,                0.16183,                0.79724,              7.018e-05,              7.018e-05,              7.018e-05
                    187,                0.53644,                0.23918,                0.94162,                      1,                      1,                  0.995,                0.91112,                0.46439,                0.15466,                0.80265,             6.6057e-05,             6.6057e-05,             6.6057e-05
                    188,                0.54645,                0.24105,                0.94304,                      1,                      1,                  0.995,                0.91112,                0.47224,                0.15623,                0.80523,             6.1934e-05,             6.1934e-05,             6.1934e-05
                    189,                0.54195,                0.23765,                0.94192,                      1,                      1,                  0.995,                0.91112,                0.45233,                0.14679,                0.80314,              5.781e-05,              5.781e-05,              5.781e-05
                    190,                0.53422,                0.22575,                0.93663,                      1,                      1,                  0.995,                 0.9295,                0.46906,                0.16206,                0.80241,             5.3687e-05,             5.3687e-05,             5.3687e-05
                    191,                0.53148,                0.21651,                0.93437,                      1,                      1,                  0.995,                0.91725,                0.46016,                0.16304,                0.80474,             4.9564e-05,             4.9564e-05,             4.9564e-05
                    192,                0.51479,                0.20982,                0.92389,                      1,                      1,                  0.995,                0.91112,                0.43537,                0.14893,                0.80345,              4.544e-05,              4.544e-05,              4.544e-05
                    193,                 0.5186,                0.20973,                0.92925,                      1,                      1,                  0.995,                0.91112,                0.43858,                0.15011,                0.79833,             4.1317e-05,             4.1317e-05,             4.1317e-05
                    194,                0.51303,                0.20905,                0.92758,                      1,                      1,                  0.995,                0.91317,                0.43979,                0.14671,                0.79926,             3.7193e-05,             3.7193e-05,             3.7193e-05
                    195,                0.51361,                  0.209,                0.93142,                      1,                      1,                  0.995,                0.91112,                  0.463,                0.16061,                0.79989,              3.307e-05,              3.307e-05,              3.307e-05
                    196,                0.51045,                0.20714,                0.92922,                      1,                      1,                  0.995,                0.91112,                0.45408,                0.15799,                0.79997,             2.8947e-05,             2.8947e-05,             2.8947e-05
                    197,                0.50747,                0.20747,                0.92733,                      1,                      1,                  0.995,                0.91112,                0.45364,                0.15407,                0.79825,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    198,                0.49879,                0.20596,                0.92307,                      1,                      1,                  0.995,                0.91112,                0.45115,                0.15061,                0.80271,               2.07e-05,               2.07e-05,               2.07e-05
                    199,                  0.504,                0.20391,                0.92753,                      1,                      1,                  0.995,                0.91112,                0.45871,                0.15419,                0.80172,             1.6577e-05,             1.6577e-05,             1.6577e-05
