                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                0.74213,                0.35861,                   1.01,                      1,                      1,                  0.995,                0.87725,                0.59175,                0.22261,                0.84654,             0.00059797,             0.00059797,             0.00059797
                     59,                 0.7381,                0.36366,                 1.0123,                      1,                      1,                  0.995,                0.86163,                0.69789,                0.24068,                0.88308,             0.00059385,             0.00059385,             0.00059385
                     60,                0.74376,                0.36313,                 1.0005,                      1,                      1,                  0.995,                0.84913,                0.58008,                0.21432,                0.84763,             0.00058972,             0.00058972,             0.00058972
                     61,                0.73735,                0.35633,                 1.0024,                      1,                      1,                  0.995,                0.86163,                0.62964,                0.24047,                0.86741,              0.0005856,              0.0005856,              0.0005856
                     62,                0.74477,                0.35504,                 1.0073,                      1,                      1,                  0.995,                0.84992,                0.57559,                0.26603,                0.85102,             0.00058148,             0.00058148,             0.00058148
                     63,                0.72922,                0.35342,                 1.0053,                      1,                      1,                  0.995,                 0.8955,                 0.5621,                0.20992,                0.85777,             0.00057735,             0.00057735,             0.00057735
                     64,                0.75489,                  0.361,                 1.0102,                      1,                      1,                  0.995,                0.86775,                0.67337,                0.23299,                0.87628,             0.00057323,             0.00057323,             0.00057323
                     65,                0.73007,                0.35361,                 1.0068,                      1,                      1,                  0.995,                0.86163,                 0.6138,                0.22681,                0.85487,             0.00056911,             0.00056911,             0.00056911
                     66,                0.73306,                 0.3542,                 1.0116,                      1,                      1,                  0.995,                  0.874,                0.60417,                0.25977,                0.85423,             0.00056498,             0.00056498,             0.00056498
                     67,                 0.7367,                0.35405,                 1.0114,                      1,                      1,                  0.995,                 0.8955,                0.58098,                0.22541,                0.84867,             0.00056086,             0.00056086,             0.00056086
                     68,                0.73501,                0.35291,                 1.0052,                      1,                      1,                  0.995,                 0.8955,                0.57226,                0.25022,                0.84801,             0.00055674,             0.00055674,             0.00055674
                     69,                0.73124,                0.35239,                  1.001,                      1,                      1,                  0.995,                0.87725,                0.61115,                0.23493,                0.88407,             0.00055261,             0.00055261,             0.00055261
                     70,                0.73581,                0.35169,                 1.0063,                      1,                      1,                  0.995,                 0.8955,                0.63113,                0.20793,                0.87004,             0.00054849,             0.00054849,             0.00054849
                     71,                0.71375,                0.34464,                0.99221,                      1,                      1,                  0.995,                0.86163,                0.59365,                0.21533,                0.86106,             0.00054437,             0.00054437,             0.00054437
                     72,                0.72347,                0.34089,                0.99689,                      1,                      1,                  0.995,                0.84575,                0.74241,                0.24253,                0.87537,             0.00054024,             0.00054024,             0.00054024
                     73,                0.72946,                0.34752,                0.99748,                      1,                      1,                  0.995,                0.85825,                0.74307,                 0.2394,                0.86568,             0.00053612,             0.00053612,             0.00053612
                     74,                 0.7233,                0.34789,                0.99761,                      1,                      1,                  0.995,                 0.8955,                0.59891,                0.22775,                0.85853,               0.000532,               0.000532,               0.000532
                     75,                0.72888,                0.34608,                 1.0016,                      1,                      1,                  0.995,                0.88025,                 0.6566,                0.21228,                 0.8584,             0.00052787,             0.00052787,             0.00052787
                     76,                0.72281,                0.34218,                0.99736,                      1,                      1,                  0.995,                 0.8955,                0.59901,                0.20701,                0.83562,             0.00052375,             0.00052375,             0.00052375
